filepath,speaker_id,utterance_id,emotion,emotion_raw,intensity,dataset,language,duration,rms_mean,zcr_mean,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_bandwidth_mean,spectral_contrast_mean,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_mean,chroma_std,tempo,pitch_mean,pitch_std,pitch_range,voicing_rate,split
EMOVO\dis-m3-l2.wav,m3,l2,disgust,dis,,EMOVO,it,4.224,0.016154630109667778,0.056520273987676055,2899.7917162846647,1597.4974277561555,5360.832966549296,3723.2038848588923,16.848266142659728,-412.13818359375,71.02427673339844,147.786376953125,51.24740219116211,-10.14238166809082,31.10839080810547,43.377559661865234,27.849609375,10.637795448303223,22.307537078857422,12.179194450378418,16.91231346130371,-8.917194366455078,16.222030639648438,-5.007795810699463,13.502409934997559,10.24312686920166,10.565971374511719,-14.389602661132812,11.06015396118164,-5.595189094543457,10.016599655151367,1.3737454414367676,7.319406032562256,0.6144046783447266,11.840038299560547,0.45143285393714905,0.3021005690097809,96.98275862068965,72.93755546456174,8.572676763243237,23.42676702285496,0.07746478873239436,holdout_test
EMOVO\dis-m3-l3.wav,m3,l3,disgust,dis,,EMOVO,it,4.394666666666667,0.011795450001955032,0.11031114186672185,4685.168830089959,3610.3090140135514,8827.245447019868,4732.2495424171775,15.766387764696718,-485.82855224609375,122.89517211914062,117.51538848876953,59.407470703125,1.7122434377670288,35.447357177734375,41.47563171386719,26.70456314086914,14.480035781860352,19.04376792907715,5.268978118896484,12.242328643798828,-4.165741920471191,14.603043556213379,-0.5729063749313354,12.879337310791016,12.705060005187988,10.422246932983398,-6.325013160705566,13.267319679260254,1.0434401035308838,9.91765022277832,0.5204514265060425,9.139081954956055,-6.482573509216309,11.594717025756836,0.5501105189323425,0.2941654324531555,125.0,72.79958327269756,10.261496838886492,38.41978306983661,0.4470198675496689,holdout_test
EMOVO\dis-m3-l4.wav,m3,l4,disgust,dis,,EMOVO,it,3.072,0.0179800633341074,0.0635587484529703,3228.9789502252897,1837.5973575108842,6506.574876237623,3879.044934165188,17.352337014251187,-417.3203125,79.36067199707031,138.95445251464844,50.75544738769531,-13.612177848815918,29.069101333618164,50.583248138427734,29.905956268310547,15.771832466125488,23.81537628173828,7.315428256988525,13.547859191894531,-9.916210174560547,14.970562934875488,2.5704963207244873,10.239855766296387,10.535765647888184,11.809057235717773,-19.912006378173828,14.57168960571289,0.4282703995704651,12.709122657775879,1.5604498386383057,9.38196849822998,-10.37909984588623,14.094429016113281,0.43073949217796326,0.3045128881931305,112.5,66.03547848751703,2.47730472693761,10.598817073078024,0.16336633663366337,holdout_test
EMOVO\dis-m3-n1.wav,m3,n1,disgust,dis,,EMOVO,it,2.688,0.012252873741090298,0.061266712306701034,3245.5115414770935,1855.2567554179861,6661.686533505154,4194.787937116197,16.753017700334357,-438.2266540527344,77.88957977294922,146.9984588623047,46.08004379272461,2.3419389724731445,29.106048583984375,38.45408248901367,20.078615188598633,7.503847122192383,18.3183650970459,0.3439074754714966,21.205331802368164,-11.71892261505127,15.644634246826172,-0.7493256330490112,10.703234672546387,11.138232231140137,10.129324913024902,-10.909167289733887,10.222431182861328,-3.2902932167053223,11.920812606811523,1.2709180116653442,10.358075141906738,-1.3974895477294922,8.001036643981934,0.4720302224159241,0.2876252233982086,102.27272727272727,79.06749689374513,10.017500371358778,28.16699637944447,0.15463917525773196,holdout_test
EMOVO\dis-m3-n2.wav,m3,n2,disgust,dis,,EMOVO,it,4.437333333333333,0.013558240607380867,0.09842192691029901,4221.9577101692685,2907.159986926423,7984.8681478405315,4289.401425854075,16.48816977549278,-444.5934753417969,111.82080078125,122.45989990234375,64.9791488647461,-8.468069076538086,34.97916793823242,44.122406005859375,33.8693962097168,6.292444229125977,27.11202621459961,2.772132158279419,15.314352035522461,-10.722122192382812,15.571037292480469,4.0103230476379395,12.159539222717285,13.524075508117676,11.689085006713867,-10.87785530090332,12.352946281433105,-3.589568853378296,11.422087669372559,-1.0969594717025757,9.498639106750488,-4.468428611755371,11.176494598388672,0.4784344434738159,0.30524566769599915,165.44117647058823,67.72140703970075,6.086894853777601,23.94137227403624,0.20930232558139536,holdout_test
EMOVO\dis-m3-n3.wav,m3,n3,disgust,dis,,EMOVO,it,2.474666666666667,0.009644503705203533,0.058372795914804466,3282.7546104248677,1470.7472615215752,6190.6424581005585,4190.4730986709965,15.975651299136356,-441.1691589355469,68.40898895263672,131.3339385986328,42.21342849731445,-11.137511253356934,28.83043098449707,40.89830017089844,24.990055084228516,18.24254035949707,28.403322219848633,19.076690673828125,15.411140441894531,-6.745876789093018,16.665456771850586,-6.080863952636719,11.779372215270996,8.056203842163086,10.234701156616211,-12.500146865844727,12.877396583557129,0.25961431860923767,11.29633903503418,2.7185397148132324,11.468393325805664,2.5361170768737793,12.472676277160645,0.5128985047340393,0.27645760774612427,160.71428571428572,84.5295268691414,8.388729204854195,34.8830824162542,0.329608938547486,holdout_test
EMOVO\dis-m3-n4.wav,m3,n4,disgust,dis,,EMOVO,it,4.1386666666666665,0.010569633916020393,0.06771232745398773,3357.6193561939713,1788.0082004276455,6373.993481595092,4103.462735482194,16.698897489921976,-450.57769775390625,74.52592468261719,123.77096557617188,53.41563415527344,-9.913555145263672,41.62946319580078,50.787227630615234,29.071178436279297,22.791587829589844,25.766895294189453,9.829384803771973,12.645330429077148,-9.033036231994629,15.969767570495605,-2.1180002689361572,10.787859916687012,13.278451919555664,14.522541999816895,-10.189507484436035,12.778592109680176,-3.25475811958313,9.32805347442627,4.151460647583008,8.61014461517334,-1.2935036420822144,12.97980785369873,0.48729249835014343,0.2840321362018585,144.23076923076923,84.91594562067458,10.003480954615217,44.59360867485033,0.44171779141104295,holdout_test
EMOVO\dis-m3-n5.wav,m3,n5,disgust,dis,,EMOVO,it,4.522666666666667,0.01572309248149395,0.054143732244318184,3044.7004077407987,1635.7181967687245,5774.547230113636,3953.2209569613156,17.388914547993355,-435.2743225097656,80.3580322265625,132.22084045410156,50.111080169677734,-3.4705352783203125,40.130653381347656,56.309104919433594,29.568689346313477,21.46599006652832,27.375057220458984,13.443670272827148,17.204124450683594,-11.285489082336426,17.26508331298828,-5.933084011077881,10.665488243103027,10.249628067016602,12.781494140625,-13.052051544189453,12.083106994628906,0.31354549527168274,8.138051986694336,-0.04388635978102684,7.809281349182129,-11.627366065979004,11.804022789001465,0.4232270419597626,0.29735928773880005,130.8139534883721,90.38811482613966,14.597159538429631,60.950427724524175,0.26420454545454547,holdout_test
EMOVO\gio-f1-b1.wav,f1,b1,happy,gio,,EMOVO,it,1.9626666666666666,0.03705127537250519,0.11995932213345864,4142.5751601529955,2507.3638024655174,6816.611842105263,3555.196971346897,18.40048566751704,-345.6189270019531,73.34938049316406,105.87144470214844,55.20368957519531,-43.17646789550781,37.9759407043457,29.022754669189453,28.751571655273438,4.240213394165039,24.271854400634766,20.073762893676758,15.530380249023438,-33.98894119262695,19.965198516845703,-14.017687797546387,12.617337226867676,-9.085649490356445,13.83680248260498,-3.728527545928955,10.734916687011719,9.73479175567627,12.67094612121582,-4.733369827270508,10.47534465789795,-8.362483978271484,10.77679443359375,0.38237836956977844,0.3171190917491913,104.16666666666667,113.13868765992848,15.916493149732515,54.43469727241188,0.6541353383458647,holdout_test
EMOVO\gio-f1-b2.wav,f1,b2,happy,gio,,EMOVO,it,2.12,0.03978174179792404,0.0925851460375817,3880.8891892654356,2463.6658642699877,6709.712009803921,3592.8466188427437,18.838276069820257,-356.00506591796875,59.17024612426758,91.25533294677734,58.39207077026367,-28.406320571899414,23.874980926513672,53.68046569824219,31.510963439941406,11.436784744262695,22.306955337524414,9.231993675231934,23.176124572753906,-32.25884246826172,15.899127006530762,-10.975260734558105,12.794240951538086,4.143733978271484,10.177380561828613,-3.095396041870117,11.568114280700684,-8.708770751953125,9.623332977294922,-12.803032875061035,10.371986389160156,-9.414551734924316,9.352938652038574,0.34004518389701843,0.3271380066871643,140.625,123.93273530687443,23.857546315208367,96.22699881552158,0.803921568627451,holdout_test
EMOVO\gio-f1-b3.wav,f1,b3,happy,gio,,EMOVO,it,2.1706666666666665,0.025455251336097717,0.07886376318993507,3356.051453369599,2271.1795389549075,5724.381087662337,3623.5509851991847,17.75397772995073,-393.3620300292969,74.4526596069336,127.42120361328125,54.63908386230469,-25.844663619995117,33.01461410522461,26.431928634643555,21.285905838012695,10.068574905395508,20.109468460083008,11.04093074798584,21.50044822692871,-28.229707717895508,15.053315162658691,-5.354466915130615,12.260313987731934,1.9418325424194336,12.923177719116211,2.7192161083221436,13.671631813049316,3.202326774597168,12.567535400390625,-9.586702346801758,8.797785758972168,-6.152303218841553,7.721467018127441,0.3517891466617584,0.3159111738204956,78.125,104.08867188105236,15.74260928245035,59.683157834770284,0.7532467532467533,holdout_test
EMOVO\gio-f1-d1.wav,f1,d1,happy,gio,,EMOVO,it,2.474666666666667,0.030223526060581207,0.115234375,4230.815827646119,2548.308770270259,7033.258928571428,3685.9860217284127,18.27027559668282,-347.1827697753906,62.746177673339844,103.91019439697266,65.41381072998047,-33.460105895996094,22.008323669433594,26.904197692871094,30.460601806640625,-11.08089542388916,18.307479858398438,17.865631103515625,15.492961883544922,-31.61561393737793,17.93350601196289,-6.477288722991943,12.396869659423828,1.099173665046692,9.128491401672363,-1.7352737188339233,11.236763954162598,5.569119930267334,12.2739839553833,-7.140147686004639,7.401327133178711,-11.74494743347168,9.477315902709961,0.3487372398376465,0.3228479027748108,165.44117647058823,136.26822875657462,36.94347669770144,127.3150123670564,0.7333333333333333,holdout_test
EMOVO\gio-f1-d2.wav,f1,d2,happy,gio,,EMOVO,it,2.3893333333333335,0.028650404885411263,0.05262382075471698,2692.056296100088,1117.5781307868044,4848.688089622641,3581.2810644360484,17.831517948984374,-380.6648254394531,74.25101470947266,152.56851196289062,26.247486114501953,-29.351688385009766,26.54835319519043,15.061711311340332,27.66432762145996,6.2765302658081055,22.52313804626465,8.788885116577148,16.04104232788086,-30.697200775146484,20.422481536865234,-10.407819747924805,12.084961891174316,-7.713995933532715,10.675732612609863,-7.619388580322266,10.98381233215332,5.067570686340332,8.685306549072266,-7.97438383102417,8.120718002319336,-6.224271297454834,10.380499839782715,0.3555373549461365,0.3191627562046051,137.1951219512195,115.03756064377866,15.335701690323587,80.52201101529678,0.8679245283018868,holdout_test
EMOVO\gio-f1-l1.wav,f1,l1,happy,gio,,EMOVO,it,5.12,0.026585130020976067,0.07839879077842377,4334.103891519724,3279.735517464433,8074.915213178295,4427.810136884174,17.408482150183247,-422.7348937988281,124.10386657714844,110.1291275024414,57.56709289550781,-13.669153213500977,30.805150985717773,25.169946670532227,25.540555953979492,10.330692291259766,21.29912757873535,9.563045501708984,15.261627197265625,-21.43329620361328,24.410432815551758,-5.34291934967041,14.248028755187988,3.2621500492095947,10.26162338256836,-2.0560476779937744,11.668760299682617,1.0817337036132812,9.398200035095215,-4.020595550537109,10.50035572052002,-4.309811115264893,10.09597396850586,0.41391730308532715,0.3435582220554352,100.44642857142857,112.26733995502772,19.83885976213648,107.30488654121842,0.7028423772609819,holdout_test
EMOVO\gio-f1-l2.wav,f1,l2,happy,gio,,EMOVO,it,3.584,0.03134191408753395,0.07805813991182572,3324.440574280684,1941.8129760314014,5795.092064315353,3520.1965656752186,18.42482531529679,-364.5117492675781,74.41455078125,130.77137756347656,49.12963104248047,-34.875091552734375,33.520755767822266,33.76838684082031,28.426998138427734,10.544048309326172,24.37154769897461,11.78606128692627,15.807726860046387,-32.6654052734375,21.046215057373047,-11.189720153808594,12.38345718383789,-2.156686305999756,14.657437324523926,-3.7557716369628906,13.810819625854492,2.9001317024230957,9.992424011230469,-5.815576076507568,9.62663745880127,-6.332996845245361,11.647610664367676,0.37674909830093384,0.32077479362487793,133.92857142857142,107.15103529248555,11.399436499445208,65.38523183702517,0.7759336099585062,holdout_test
EMOVO\gio-f1-l3.wav,f1,l3,happy,gio,,EMOVO,it,3.968,0.023521719500422478,0.08700625546328672,4478.945332004567,3300.116809104181,8555.998688811189,4515.33764746309,16.813597103988325,-432.184814453125,129.3839874267578,112.38966369628906,57.31379699707031,-16.97803497314453,35.917457580566406,22.74131965637207,27.916351318359375,7.347538471221924,16.047515869140625,1.1138880252838135,15.310468673706055,-19.500350952148438,23.327939987182617,-1.5430487394332886,11.933055877685547,3.6061999797821045,8.831049919128418,-5.037050247192383,14.858861923217773,-3.200861692428589,11.207586288452148,-7.910601615905762,12.192930221557617,-2.4328742027282715,9.949591636657715,0.43671897053718567,0.32678815722465515,108.17307692307692,119.02919804933286,21.680486253742174,80.94693956476658,0.5734265734265734,holdout_test
EMOVO\gio-f1-l4.wav,f1,l4,happy,gio,,EMOVO,it,2.7733333333333334,0.04196285083889961,0.06327967489919355,3334.210362311276,1691.756025127327,6471.648185483871,3822.6544331163313,19.39179208383994,-363.6723937988281,91.17601013183594,117.52616882324219,39.19734573364258,-29.666425704956055,29.85425567626953,38.37529754638672,29.21358299255371,2.41145920753479,17.231197357177734,8.825139999389648,19.224699020385742,-33.38343048095703,24.419387817382812,-6.733335494995117,14.727935791015625,4.39833402633667,9.163360595703125,-12.232300758361816,15.41776180267334,-3.9871959686279297,9.856468200683594,-2.051403760910034,10.65710735321045,-11.547293663024902,11.028969764709473,0.3380368649959564,0.3360837399959564,114.79591836734694,134.86519129532834,20.017557324812483,102.28828123298416,0.8172043010752689,holdout_test
EMOVO\gio-f1-n1.wav,f1,n1,happy,gio,,EMOVO,it,2.005333333333333,0.025651603937149048,0.05649266098484849,2959.261864544672,1624.9281018877452,5535.15625,3771.253999947693,18.159419749066515,-392.9241943359375,88.58916473388672,146.814208984375,38.32764434814453,-23.434688568115234,34.25465393066406,13.682840347290039,27.234512329101562,6.032215118408203,20.192033767700195,15.877030372619629,16.105989456176758,-25.29552459716797,19.036293029785156,-14.914069175720215,11.800851821899414,-3.537177801132202,14.564522743225098,-1.6739622354507446,13.176254272460938,1.3483257293701172,11.214615821838379,-8.925862312316895,8.448073387145996,-8.504447937011719,8.800576210021973,0.38093647360801697,0.31534913182258606,119.68085106382979,106.86526724289715,20.28623016581395,73.83903813008254,0.9166666666666666,holdout_test
EMOVO\gio-f1-n2.wav,f1,n2,happy,gio,,EMOVO,it,2.6453333333333333,0.039591506123542786,0.09963727678571428,3647.6431375727802,2486.430208323363,6009.642857142857,3443.872229830793,18.96996253197576,-343.9827880859375,67.45274353027344,123.32294464111328,62.191341400146484,-30.631240844726562,29.496309280395508,26.533672332763672,32.339256286621094,-8.472114562988281,27.73558807373047,9.428114891052246,16.10145378112793,-33.807708740234375,20.02434539794922,-0.37111520767211914,14.523433685302734,0.972515881061554,12.91787052154541,-7.741433620452881,14.665777206420898,-6.840636730194092,9.986876487731934,-1.492676854133606,10.669148445129395,-6.189871788024902,11.508720397949219,0.33518990874290466,0.3197411596775055,127.8409090909091,115.31257330637125,17.379443304132366,77.32331510110586,0.7828571428571428,holdout_test
EMOVO\gio-f1-n3.wav,f1,n3,happy,gio,,EMOVO,it,2.517333333333333,0.03823644667863846,0.08017893145161291,3330.4543243780086,2033.4422297696417,5512.9536290322585,3377.416046065063,18.567377711245097,-344.00958251953125,70.28175354003906,125.23238372802734,46.45306396484375,-41.333335876464844,28.610631942749023,33.52183151245117,31.457460403442383,9.945480346679688,26.06343650817871,9.472769737243652,16.412395477294922,-36.68394470214844,18.69038963317871,-13.519231796264648,13.180376052856445,-6.677915573120117,9.563090324401855,-5.050771713256836,11.22275161743164,0.7129077315330505,11.755990028381348,-11.092817306518555,10.365160942077637,-6.609142780303955,10.016523361206055,0.3406084477901459,0.3195221722126007,110.29411764705883,115.68678821306071,13.158202985688408,66.00452328442324,0.7935483870967742,holdout_test
EMOVO\gio-f1-n4.wav,f1,n4,happy,gio,,EMOVO,it,4.010666666666666,0.046130966395139694,0.08467864990234375,3333.2929453999927,2056.0339998021395,5579.681396484375,3267.187646522828,19.577329985476105,-334.11370849609375,75.31681823730469,119.85717010498047,55.40812683105469,-42.7352180480957,34.53022384643555,39.6416015625,33.884178161621094,-4.251829147338867,20.220645904541016,-2.469745635986328,17.762435913085938,-33.878265380859375,19.800201416015625,-0.8798075318336487,13.674158096313477,0.8521804213523865,9.894804954528809,-12.182900428771973,16.16400909423828,-4.603493690490723,11.81404972076416,-1.9184372425079346,11.899280548095703,-9.4215087890625,10.436023712158203,0.31885966658592224,0.32230469584465027,96.98275862068965,121.17332702739455,16.931142911343038,71.84443228794352,0.8046875,holdout_test
EMOVO\gio-f1-n5.wav,f1,n5,happy,gio,,EMOVO,it,4.096,0.037021052092313766,0.06346814385775862,3088.444250321521,1417.9297335432286,5426.589439655172,3473.7915644180616,20.185986609661075,-373.6964416503906,81.66297912597656,119.20423126220703,38.95451736450195,-39.472320556640625,32.99647521972656,50.925384521484375,30.755306243896484,16.3801326751709,23.46428680419922,1.5483577251434326,16.552946090698242,-39.073665618896484,18.914836883544922,-11.904510498046875,14.789593696594238,-0.09352459013462067,12.185310363769531,-7.389740943908691,12.219107627868652,-1.645556926727295,13.235694885253906,-11.128393173217773,12.58126449584961,-9.909530639648438,11.70800495147705,0.3216739594936371,0.32147887349128723,137.1951219512195,120.21960711307872,12.49960407733446,71.7016629548329,0.8827586206896552,holdout_test
EMOVO\gio-f2-b1.wav,f2,b1,happy,gio,,EMOVO,it,2.2186666666666666,0.08598478883504868,0.07978439331054688,2755.0768976442127,1884.3929497630745,4948.6083984375,2555.8916648362765,20.406192452786915,-294.44500732421875,77.19113159179688,134.52926635742188,44.186344146728516,-45.52584457397461,35.85736083984375,26.11635971069336,19.387868881225586,1.7840540409088135,21.543067932128906,1.479597568511963,15.287300109863281,-27.204696655273438,14.625648498535156,-26.18476104736328,13.929773330688477,2.149413585662842,10.259344100952148,-11.960329055786133,11.580540657043457,-1.0259909629821777,12.892220497131348,-4.744635581970215,7.782795429229736,-10.219879150390625,8.953024864196777,0.3217434883117676,0.3286594748497009,170.45454545454547,124.72741783033143,16.041408725178183,68.1039589809236,0.875,holdout_test
EMOVO\gio-f2-b2.wav,f2,b2,happy,gio,,EMOVO,it,2.005333333333333,0.08875412493944168,0.07837532140031646,2900.6631742658665,2102.289156605009,5060.571598101265,2552.7834572271104,20.453273640096818,-300.99658203125,59.939781188964844,119.6824722290039,48.92156219482422,-43.30789566040039,23.636709213256836,43.82719421386719,34.632808685302734,14.839012145996094,24.850255966186523,-0.7593443393707275,20.19949722290039,-24.277069091796875,13.06790542602539,-15.506690979003906,15.675554275512695,5.7873430252075195,9.620553016662598,-14.464641571044922,12.202073097229004,-11.159939765930176,10.392638206481934,-10.347458839416504,8.377058982849121,-13.55964183807373,8.075910568237305,0.316332072019577,0.33326059579849243,57.39795918367347,124.43167511821667,16.325774124545447,78.55155904264184,0.8417721518987342,holdout_test
EMOVO\gio-f2-b3.wav,f2,b3,happy,gio,,EMOVO,it,2.005333333333333,0.08148021996021271,0.06081736173561151,2356.239450742991,1476.4399532912055,4322.448291366906,2394.1567053733193,19.572419958317216,-288.3996276855469,56.98688507080078,150.31077575683594,37.63237380981445,-47.70696258544922,26.57393455505371,38.47844696044922,21.365415573120117,-1.7590287923812866,16.057575225830078,-4.506673812866211,17.201995849609375,-20.50259017944336,11.275440216064453,-16.3107852935791,13.894510269165039,11.936569213867188,9.7523832321167,-6.919259071350098,8.4146089553833,-5.011559009552002,12.980950355529785,-8.085809707641602,8.146024703979492,-14.781014442443848,7.279834747314453,0.35259416699409485,0.33557450771331787,187.5,127.3181878712577,12.54827307490009,69.21231511567731,0.7913669064748201,holdout_test
EMOVO\gio-f2-d1.wav,f2,d1,happy,gio,,EMOVO,it,1.6213333333333333,0.058821484446525574,0.07908347800925926,2799.081956876561,1898.256414969034,5011.71875,2585.5702166307015,19.8621572462977,-323.8653869628906,58.52447509765625,133.6071319580078,47.12493896484375,-45.87702178955078,24.363866806030273,22.27872085571289,30.52064323425293,-16.364768981933594,14.068501472473145,-1.4644324779510498,17.46173095703125,-15.526593208312988,13.422039985656738,-20.182571411132812,16.654268264770508,0.8738605380058289,10.558941841125488,-11.181913375854492,11.34266471862793,-2.373295307159424,8.884124755859375,-4.050063610076904,9.310507774353027,-15.790796279907227,7.925452709197998,0.3311872184276581,0.3320296108722687,100.44642857142857,169.92167495129033,43.22856636610617,157.14266182328348,0.8425925925925926,holdout_test
EMOVO\gio-f2-d2.wav,f2,d2,happy,gio,,EMOVO,it,1.5786666666666667,0.0769629180431366,0.04134711869266055,2088.83328535722,779.3894944382735,4011.6829128440368,2326.3846952660574,20.949603217281133,-309.6253967285156,52.66237258911133,136.13623046875,25.372211456298828,-47.380130767822266,24.214599609375,18.84362030029297,24.925994873046875,6.026200771331787,20.788755416870117,-4.069775581359863,13.034281730651855,-15.620665550231934,13.234667778015137,-29.42228889465332,13.299416542053223,-6.720378398895264,11.175359725952148,-9.652887344360352,10.386412620544434,-5.931702613830566,9.584699630737305,-6.924020767211914,8.70130729675293,-14.927889823913574,6.684950351715088,0.2991066575050354,0.33223864436149597,137.1951219512195,157.09909808512737,24.637257719753755,74.35176402762093,0.944954128440367,holdout_test
EMOVO\gio-f2-l1.wav,f2,l1,happy,gio,,EMOVO,it,4.437333333333333,0.0692753866314888,0.04368050388558201,2066.912237799048,1663.7048054399572,3937.81001984127,2279.531136620302,19.225229724605946,-351.2410583496094,105.56697845458984,128.53602600097656,58.82538604736328,-27.278594970703125,27.743709564208984,24.219377517700195,24.024446487426758,5.8203887939453125,16.766719818115234,-2.1208722591400146,13.490551948547363,-17.197895050048828,13.79857349395752,-19.425291061401367,15.041141510009766,3.2598989009857178,9.358835220336914,-8.471988677978516,12.200078964233398,-6.9168500900268555,12.138858795166016,-5.519641876220703,8.226058006286621,-13.890978813171387,9.216243743896484,0.3010711073875427,0.3322945833206177,102.27272727272727,130.76539855688273,22.908969788178673,95.61018881850066,0.7804232804232805,holdout_test
EMOVO\gio-f2-l2.wav,f2,l2,happy,gio,,EMOVO,it,2.7733333333333334,0.06951382011175156,0.05582108686674009,2227.069092216875,1499.1278326549077,4112.093887665198,2338.807365188287,19.93880665616004,-310.997802734375,54.58550262451172,147.91946411132812,37.0024528503418,-38.787803649902344,31.16932487487793,22.666101455688477,24.063589096069336,2.107424020767212,17.3236083984375,-3.61568284034729,15.460190773010254,-20.93927001953125,15.284921646118164,-25.90912437438965,15.045720100402832,-0.17653310298919678,9.570442199707031,-9.85920524597168,11.11868953704834,-2.943805456161499,9.97374439239502,-3.523191213607788,8.120027542114258,-14.781508445739746,9.868063926696777,0.3262747526168823,0.3313854932785034,86.53846153846153,132.9069156401031,25.71715073602327,119.95429623724219,0.8810572687224669,holdout_test
EMOVO\gio-f2-l3.wav,f2,l3,happy,gio,,EMOVO,it,3.029333333333333,0.07619383931159973,0.04006731017561983,2021.0093408343762,1249.1310129548613,3847.3334194214876,2359.2380147316994,19.77492021824695,-333.70068359375,97.40116882324219,131.7764129638672,48.22367477416992,-29.350126266479492,35.27301025390625,20.893543243408203,27.18052864074707,1.3076108694076538,15.451688766479492,-5.294775009155273,12.061439514160156,-15.409546852111816,15.250509262084961,-22.185441970825195,15.438972473144531,-0.40213844180107117,8.769869804382324,-12.051213264465332,10.53360652923584,-10.138276100158691,11.736339569091797,-4.954622268676758,7.875558376312256,-13.471802711486816,8.406936645507812,0.285988450050354,0.3353063762187958,133.92857142857142,147.81299174521598,33.86070944304634,116.35666093120564,0.871900826446281,holdout_test
EMOVO\gio-f2-l4.wav,f2,l4,happy,gio,,EMOVO,it,2.56,0.08632269501686096,0.04428882694723618,2230.808308184377,1150.291332184821,4218.985552763819,2471.9318451998793,20.076128661797583,-319.42340087890625,92.06275177001953,130.55502319335938,41.4725456237793,-42.57859420776367,29.610082626342773,32.73854064941406,24.032026290893555,10.58188533782959,17.7797794342041,-8.346810340881348,13.462580680847168,-24.361730575561523,15.917865753173828,-25.19287109375,15.217570304870605,1.38612961769104,11.264155387878418,-14.174885749816895,10.750706672668457,-9.420662879943848,11.277037620544434,-5.207904815673828,7.420254230499268,-13.569463729858398,8.330428123474121,0.2991599142551422,0.3355891704559326,175.78125,150.7335102336788,30.502773648373253,121.0115099692795,0.8693467336683417,holdout_test
EMOVO\gio-f2-n1.wav,f2,n1,happy,gio,,EMOVO,it,1.8346666666666667,0.08124502003192902,0.04254061933876811,1993.0151566158308,1032.6039875183824,3683.4239130434785,2250.7522476788354,20.05277121785796,-312.7905578613281,79.16143798828125,154.23046875,33.00027084350586,-48.54669952392578,33.68451690673828,21.83388900756836,25.119823455810547,0.5847190022468567,20.693397521972656,-5.326752185821533,12.93221378326416,-18.596405029296875,11.998262405395508,-23.415081024169922,11.559854507446289,0.3448124825954437,10.53381633758545,-14.422628402709961,10.945040702819824,-9.328512191772461,10.368163108825684,-5.679258346557617,6.8899617195129395,-14.174386978149414,8.22737979888916,0.26788854598999023,0.3222578763961792,122.28260869565217,141.54147991523934,27.568769289747575,86.49589770316565,0.9492753623188406,holdout_test
EMOVO\gio-f2-n2.wav,f2,n2,happy,gio,,EMOVO,it,2.2613333333333334,0.07510318607091904,0.07715788810483871,2716.5387650598605,2068.342071743865,4947.580645161291,2592.418560221693,19.984536657630905,-313.5708312988281,54.258384704589844,133.49826049804688,45.084747314453125,-38.49502182006836,26.669631958007812,31.601701736450195,19.90883445739746,-1.5443146228790283,25.693096160888672,2.302382230758667,18.007017135620117,-23.96108627319336,9.528908729553223,-23.014127731323242,16.082054138183594,-2.5785951614379883,10.47293472290039,-18.458255767822266,11.020038604736328,-5.874087810516357,11.196695327758789,-4.198423385620117,7.990704536437988,-12.975120544433594,10.862324714660645,0.2978511452674866,0.3312673568725586,148.02631578947367,141.26950945074557,25.567475299302444,97.28142548092774,0.8774193548387097,holdout_test
EMOVO\gio-f2-n3.wav,f2,n3,happy,gio,,EMOVO,it,2.048,0.08928966522216797,0.05841796875,2423.8332086349847,1406.45892731484,4468.90625,2427.722163587839,21.204013406885586,-287.40093994140625,49.20471954345703,128.95814514160156,30.172840118408203,-46.79021453857422,23.738672256469727,30.61002540588379,22.289569854736328,4.371756553649902,21.53769874572754,-6.800283432006836,15.783093452453613,-25.519777297973633,13.206114768981934,-28.05530548095703,14.913334846496582,-0.3385851979255676,10.73939037322998,-12.188215255737305,11.179036140441895,-3.71122145652771,10.981680870056152,-5.173336982727051,8.627885818481445,-18.337764739990234,9.521979331970215,0.27242177724838257,0.32525116205215454,193.9655172413793,157.24892786713124,28.298337177816986,131.67848299502856,0.8866666666666667,holdout_test
EMOVO\gio-f2-n4.wav,f2,n4,happy,gio,,EMOVO,it,3.2426666666666666,0.07541166245937347,0.07078503024193548,2560.85702679252,1547.0809670100552,4610.2885584677415,2355.1624286623255,20.79497325738334,-297.2810363769531,58.30657958984375,125.43350219726562,37.97886276245117,-51.93027114868164,31.825592041015625,34.39826583862305,26.82953453063965,4.5699076652526855,21.088607788085938,-6.212945461273193,12.779951095581055,-17.34792709350586,16.448162078857422,-25.17756462097168,15.649243354797363,-3.83817195892334,10.107199668884277,-11.355999946594238,10.710253715515137,-5.165038108825684,12.529109001159668,-6.413516521453857,8.192675590515137,-14.89273738861084,10.05067253112793,0.3103136718273163,0.32797667384147644,110.29411764705883,135.04125933980697,14.268229205245786,66.41501116104773,0.8548387096774194,holdout_test
