label,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39
0,-250.46558,87.56067,27.724957,12.345808,-24.242535,-2.114076,-4.238431,-10.513357,5.342305,-4.4127393,-1.0763664,-4.3650947,-8.582536,-10.556857,-4.279127,-3.4524636,-4.0184226,-2.2775822,-6.873923,0.5550171,4.0102773,7.8243203,8.312749,6.937884,3.3980377,3.1495643,1.2944143,-2.1306846,-3.356683,0.4605121,0.21922418,0.68037665,-2.7310264,-0.53545386,1.7954342,2.304875,1.7721208,0.2744961,-0.32206297,-0.41030207
0,-359.36053,112.73806,30.512226,17.83313,7.7079864,2.959294,-2.4377058,-6.6555595,3.6630359,5.1297083,-1.1545752,-0.54725397,-0.5577008,-3.355701,-1.4352366,-2.1285768,-4.890416,-2.1161072,-3.9155514,-3.1165318,-3.060377,-4.731784,-3.682407,-0.5150501,-0.36276838,3.3983853,4.93772,8.348109,6.432058,2.8783574,0.27542734,-0.20295665,1.5842192,0.43780997,-0.18664272,-2.1954987,-1.3762492,-0.94636583,-1.8433024,-2.2771473
0,-256.4634,59.633327,-12.225863,-2.0967624,-0.117236905,-0.35656932,-5.548116,-3.9518366,-2.9681628,-9.012317,2.271521,-8.910302,-7.004398,-11.758919,-9.558934,-4.426403,-4.086041,6.5317793,4.9920373,0.31324813,-2.654629,-2.817989,-5.4618483,-6.7294126,-3.5182793,-1.6766105,-4.045652,-1.4494624,-1.0699953,0.39759952,-1.8263627,-3.6396954,0.92276984,-0.90409255,-2.342656,3.8345428,3.0191708,1.9423083,-2.671182,-1.4107456
0,-274.01718,106.715614,23.568394,10.558513,-3.448044,-2.3028173,-11.584542,-5.2178097,-3.0745842,-3.7805734,2.1258621,-1.4516643,-4.08957,-6.9578147,-8.51193,-6.875552,-1.4150211,0.078003034,-2.5870454,-4.461722,-2.1487205,-0.4450887,-3.4082665,-6.147213,-2.3530996,-3.5724428,-8.145403,-1.6095937,0.04416096,5.4002857,10.153245,9.249904,5.4205937,2.7241495,3.0385776,3.7022212,4.3706164,2.0476632,0.712655,0.8745665
0,-270.71805,83.11587,22.268646,8.810803,5.510501,0.19131914,1.6745572,-7.466482,-9.204317,1.0962746,-8.146335,-1.9472404,-2.461946,-6.5256,-2.7006083,-5.949813,-0.13526087,-0.4962465,-7.007471,0.7133426,0.11545747,-3.9955916,1.3083943,-2.8005223,-8.731575,-2.6691296,-2.2836678,-3.8460581,0.014874924,-2.878301,-0.16061626,-2.311177,-2.731741,-0.24290973,-1.876835,0.5628574,1.0724548,1.7088526,0.55094475,1.1588478
0,-269.56232,45.859615,32.21777,14.4855585,12.925803,-3.5601006,-1.0730084,-5.5996222,-6.061307,-0.8761242,-8.07028,-3.169084,-1.1054827,0.0037015872,-2.3612063,3.2341812,-2.2096164,-0.5674692,-2.7104304,-2.9999568,-1.3337141,-3.117203,-4.614282,-2.816431,-5.9394207,-3.0000422,-3.6632507,-0.8992074,-1.5584464,-1.3742892,3.7389529,0.6775163,4.2654076,0.95832926,-2.7389004,-1.2229565,-1.6883461,-1.5997121,-2.565873,-4.071979
0,-286.65964,96.13931,9.028178,13.337047,-0.9001616,5.6502476,-8.426312,-8.495617,-0.24824323,-3.5879936,-14.180018,-2.088256,-7.46674,-6.436387,1.9603271,10.800416,8.798458,10.2365,-3.9425573,-2.682372,-0.98097485,2.2048013,-0.7670697,-1.9956926,-5.7910166,-1.5706737,-4.400278,-4.2121696,2.9791164,3.5361047,2.6372354,2.1462827,1.6952742,3.838167,2.9455137,1.1841344,2.9790218,-0.59278786,-2.8348475,2.1889598
0,-228.16617,89.9679,2.479799,19.901642,-6.4509687,-13.393402,-2.9402962,-7.3110914,-4.8779016,-1.4262457,-5.7871222,4.0037637,-4.9478273,-3.1178122,-0.4098955,-5.934566,-3.1799352,-1.2612885,-6.835497,-2.3058102,-4.2326484,-1.5398498,3.2706149,0.39123228,-3.8587534,-3.6514156,-1.774659,3.1126423,2.3893216,3.4506423,-0.45966393,1.4149868,0.30178207,0.8044109,2.168993,1.516608,1.7003758,1.9569799,-2.2182803,-0.7579121
0,-251.41907,83.803986,4.743165,15.501328,-7.325035,-1.3005688,-12.20142,-16.00155,6.9645324,-4.176743,-0.77635974,1.0085464,-4.640853,-4.1833706,-2.0814695,-1.79491,-2.555533,2.6216495,-2.819298,-4.0714355,-2.3909872,-3.9736435,-2.2469473,-3.9480882,-5.2934036,-2.0607822,-0.8650144,2.8130016,4.5685925,11.084984,8.670265,7.3336678,2.0109,-0.97019297,0.44217345,1.450962,2.1233785,-1.0939472,-4.634026,-1.9145234
0,-246.42642,97.12413,9.838066,21.92081,11.675762,-17.262402,-11.927005,-7.5964355,-5.2333374,2.616419,-6.7822294,-3.5393271,-5.0136867,-2.1818821,-4.7535744,-7.6035614,-0.8148366,-0.5948924,-5.986515,-0.8288646,-2.6219203,-3.444568,-1.433184,-3.745669,-4.847541,-2.3611748,-2.0731876,3.14388,2.058398,2.2903533,1.0405298,0.08205547,3.044372,3.642566,1.8031006,2.6137192,2.4774365,1.5063356,-0.17217498,0.7336483
0,-265.9375,102.699684,27.090612,19.721302,-16.284012,-12.692545,2.090011,-10.5399475,-7.0655413,-6.0076613,-7.540462,1.2507042,-1.1478882,-5.771791,-0.22602895,-3.518038,-3.3142571,1.1763775,-4.800625,-3.3522344,-4.77924,-2.3192337,2.0987918,1.5893322,-2.0905704,-1.1224102,-1.0100424,0.99181426,-3.3936749,-0.90712047,-2.6697242,-0.13736708,1.244646,1.1980017,0.869808,0.32027763,0.41110498,2.719971,-0.95805967,0.11412221
0,-323.8331,43.843037,37.100697,14.826341,23.753155,4.718207,-5.953313,-3.540847,-6.0623503,-1.0591067,-4.0833473,-1.0818274,-2.8118649,1.316456,-2.6107583,-2.0905714,-0.99658704,-1.5978146,-7.1149964,-2.675863,-6.1896987,-3.5454574,-2.4900184,-3.5515976,1.2024142,0.42468593,-0.67413926,-1.9297173,-2.2405703,-3.9000437,-1.760112,-3.2505958,-0.27661294,-0.43410024,1.4925536,-0.58846813,0.26441038,-3.7098124,-2.1155515,-3.5030215
0,-268.02255,85.07175,-7.7963157,15.092567,15.241193,-14.560333,-12.073835,0.37199494,-2.211679,-13.0561285,-0.18033843,-9.911378,-11.2345705,2.887613,-14.223126,-11.400276,-0.7863899,-7.3631744,-9.788377,-2.4527638,-1.716359,-8.758439,-2.1216152,-3.3947082,-6.403461,-3.6212504,-7.0276656,-4.4795012,-1.4122515,1.4875823,3.9525867,-3.511735,-3.5681884,-2.4096458,-1.0705047,3.34591,2.6789024,1.8590754,2.2610252,-2.29738
0,-284.82584,94.8377,15.941211,31.203625,-4.711355,-1.390525,4.184716,-17.684156,-4.089218,-3.9410207,-2.5383615,-3.6664758,0.872924,-2.489757,-11.81152,-4.007029,-3.8287048,-4.935077,-5.7952538,-6.785966,-4.3522267,-0.09678662,-0.5420562,3.5741808,6.030098,8.165461,6.6519375,10.175128,2.2958136,1.6336144,5.5444465,0.19982643,-1.1933506,-1.4431953,-0.4429076,0.5558895,1.4808137,-2.4259944,-1.6625779,1.5772755
0,-297.8453,95.638084,23.4621,26.093346,-3.503725,-10.76373,-10.055847,-5.9541144,-0.47446498,-1.0170722,-2.477808,0.48148194,-0.3230064,-4.933642,-2.9889925,-2.9329731,-3.8672278,-0.58493644,-1.2516161,-2.1398222,-5.4115014,-3.6137545,-1.9445089,-0.86320966,0.962056,3.0530105,2.6438458,3.3395417,1.3846191,2.517181,1.0365733,3.1645117,4.3469176,2.5949159,-0.3932729,-1.8091855,0.1550676,2.5395682,2.2241883,2.4715087
0,-312.7244,71.733765,26.095253,32.09192,-0.62783855,-1.8982046,-1.7458491,-4.784244,2.3515275,-3.1908925,2.4691026,2.7545795,-3.5042713,-6.3366604,-9.646634,-6.6413736,-9.85698,-4.9646516,-2.0320985,0.8568581,4.588896,3.3032417,4.996528,3.650937,1.7529528,3.0833533,7.128129,5.4645925,-2.9518,-1.298819,-0.85608083,-0.4513316,1.7362293,-0.8025985,1.8361241,3.9391606,-0.81036526,-5.097957,-3.3939235,-0.4413088
0,-256.9084,78.12583,15.292035,16.790937,1.8676134,-4.333151,-0.7183863,-4.687466,-1.0165024,0.7454591,-4.753348,-7.422891,-8.218755,1.0995932,-8.938263,1.229492,6.314267,2.3147368,-0.15179598,-1.6038113,3.45332,2.2926803,-1.4812754,0.8712493,-0.892529,1.8491075,-1.5490903,0.12485445,4.9174223,4.760064,2.1618412,1.8668872,2.9445066,1.3314649,3.464834,2.673197,-0.08728862,-1.4145232,2.075929,-1.0690422
0,-222.94615,63.25644,20.32087,10.116848,3.9496605,-7.103328,-7.1234093,-4.3855176,-8.95666,-5.071951,-8.984921,-3.740773,0.27637604,-1.7527794,-1.9864893,-3.157896,-2.7187068,-0.60804105,-6.562807,-0.21556868,3.3120356,-4.7131023,-0.99550766,-4.8861127,-8.359822,-0.4988215,-2.9182281,-2.2159345,0.9058474,1.7388598,1.6590093,0.1694703,-1.5447735,-2.8930407,-3.9121845,-4.1384463,-0.6727721,-0.65114063,1.6148412,2.5048985
0,-264.42712,78.739845,-6.5181036,2.0441787,-4.9449263,-1.7300164,-2.6391091,-5.0007405,-4.620661,-11.616756,7.5525837,-8.131496,-7.3860364,-6.452345,-12.22092,-2.966663,-7.7806597,-5.4222674,-5.4405036,-8.36372,-5.644787,-2.0590553,-2.244583,3.3235137,-0.011420756,3.77011,1.1746539,2.6446414,1.2663807,-0.57007325,0.15635544,-4.1259346,-2.9236872,-1.5636157,-3.880726,-1.051363,-0.8436441,-0.80026937,-0.42458123,-3.6694083
0,-338.35953,94.4597,34.82351,29.51149,3.5991294,-4.468243,1.2726691,-8.07448,-3.2791493,-2.4424536,2.6044114,-1.6257447,-3.7835515,-3.3202066,-9.072068,-4.4694486,-8.520977,-8.616598,-4.07423,-1.4224395,-0.4430416,4.852413,6.232186,3.1911702,2.6667655,2.1309803,-1.1220568,4.4201803,3.7144513,2.6434221,3.417935,0.38516927,1.6562815,-0.7106661,-0.839679,0.112243466,-0.7268704,-1.3556684,0.39573136,1.4076045
0,-298.88916,81.907974,13.33148,10.704419,9.867387,0.019299567,-9.941736,-7.915109,4.9747252,-4.2245092,0.22407077,-5.0746503,-3.5678732,0.32379928,-6.1888547,-7.663881,0.06472229,-10.054126,-3.1939158,-0.8577265,-5.5711637,4.4553237,2.2735026,1.911398,-2.8158503,-3.5500698,-2.592758,-4.4314055,-3.6432495,-5.171111,-3.0984395,-3.438824,-1.9991683,-0.8181885,-0.21432754,-2.2884426,2.3149025,2.7697892,0.6532171,2.3644125
0,-315.73184,105.006096,25.840393,26.089844,-12.4128475,1.0676847,-2.8824787,-15.91949,9.627442,-6.572718,3.5590053,5.9705486,-3.3968256,0.24405241,-7.3475385,-1.8798428,-9.408185,-3.9851003,-3.5789316,-3.4720354,-1.0846448,1.6918633,1.6794051,4.0950203,3.6308575,2.444804,3.2891178,5.4208837,3.8438337,5.304051,-1.951139,-2.598801,-0.4558602,-1.387358,-0.48107168,-2.2740443,-2.2117329,-0.3166319,-0.7736009,-2.5377042
0,-358.8374,91.252144,23.358604,29.543419,12.53275,-3.7851038,-8.147899,-2.7894883,-3.0390403,-9.419817,-2.6504135,4.580004,-5.2708306,-2.9684377,-3.4591818,-5.455736,-6.6620994,-5.160724,-5.0013895,-1.3153949,-2.773881,-0.21152504,2.098601,-1.0326928,-2.6858668,-2.455688,-3.545842,-3.5149634,-3.4272025,-3.066241,-3.042407,-3.7790918,-0.9946963,-1.1101485,-0.47372633,0.77787644,0.79520696,-2.2954946,-3.2925403,-0.7622309
0,-336.54758,114.81375,31.38419,17.858238,-0.97590554,0.5616773,-2.4968183,-14.097667,-4.5715065,4.4203935,-0.9344295,-2.0061085,-11.901052,1.7293981,-4.0535736,-0.8205655,-1.3207064,-0.18565889,-2.5483994,2.5572283,-1.7518717,-6.3636646,-2.7928028,-4.6428843,-3.6297333,2.289763,2.0407827,1.575147,2.4117796,1.2834066,0.8445125,2.8871338,1.1558676,-2.1828604,-0.73130053,0.88989496,0.8427555,-2.3940177,-0.86832285,0.29038316
0,-281.9328,73.8162,18.42557,17.370523,8.350745,-3.5941072,-2.7957604,-6.0046487,-0.29191053,-5.218391,-6.559089,0.32549,1.1674144,-8.442687,-5.490645,-2.390588,-9.049632,-5.6646447,-4.078199,-5.6907997,-1.878512,-0.80332214,2.3563488,2.4671912,-0.74664736,1.4131098,-1.8878378,0.3366351,0.5579878,2.7206414,2.3491657,-0.974713,-0.25255144,0.54023206,-1.0960819,-0.7942763,-2.3822255,-0.41151872,-2.2149806,-2.8909106
0,-291.9482,87.32092,26.924612,15.428599,-0.40212464,-1.1121428,-0.6569643,-10.520833,-0.10932773,-1.3647268,-5.492189,-1.9475604,-6.29593,-5.5652127,-4.8502007,2.6865628,-3.8502,-1.1065267,-2.074784,-0.7110164,1.432788,-0.19807462,2.8065357,4.446072,-1.8324957,-1.4246342,-2.2151237,0.56392354,2.5759487,3.7302759,3.2209883,3.3624225,4.273182,1.7374816,1.9648752,-0.26194224,-1.6467227,-1.047698,-0.582275,-0.7642389
0,-356.23297,111.59431,28.522915,26.980898,1.8326536,-2.4928737,2.3103821,-4.570803,-0.8372357,1.0427846,-4.747764,-2.0970922,0.71381336,-0.7487809,-4.3248453,-1.0004394,-3.2931256,-3.3646417,-3.3055136,-2.999067,-0.68295044,0.84450686,1.9587133,3.9833858,2.9560766,1.4747792,-1.3406725,0.37719452,-0.4313752,2.0565999,2.7262828,-0.8084291,-0.9367318,-2.8264382,0.88343495,4.077583,4.4866962,1.1734943,-2.0661294,0.6408454
0,-268.9929,64.77926,28.150269,9.546405,-17.928028,5.10622,-1.7560706,-9.4312525,3.6308024,-9.859514,-1.976659,-11.136724,-1.9124848,-1.6306587,-1.4981598,2.6818576,1.616473,-1.6436069,-2.5025737,1.6584017,3.9939182,4.6358995,0.58137846,0.23712254,-2.0495374,-2.1225882,-1.5461969,-4.4388604,-2.634978,-2.3342228,-3.1727633,-4.2632194,0.6061313,-1.3062117,0.7821526,-2.788729,-3.548847,-3.023237,-2.248374,-1.4842705
0,-262.147,95.13428,23.889532,24.812538,-7.0488186,-14.918161,-4.980756,-9.092655,-3.0407639,-5.1086216,-6.5502214,3.0450196,-2.7775583,-3.1805632,-4.5703964,-4.708698,-2.4672594,-3.7981157,-3.9316816,1.0411205,-4.6581697,-1.2519119,2.6328132,-6.165177,-3.9690027,-5.0531273,-4.4303427,2.0848472,0.7782792,4.319025,2.8793607,2.3761952,3.798597,0.40504965,-0.2070274,-0.719238,0.072428495,3.9936168,3.4347596,-0.19420564
0,-279.10718,88.17451,17.388145,16.519876,-7.4570193,-12.464692,-0.7449711,-6.7373137,-3.2651696,-6.7896795,-2.7903259,-2.6696308,-6.746006,-4.666647,-5.1899967,-2.5434327,-5.702029,2.5095983,-1.6563148,-1.7816145,2.828278,5.7064195,7.511325,3.795844,0.82347834,-1.2520005,-2.7347798,-1.9628474,-0.1493286,4.2404094,0.6417144,-1.413055,2.7485394,0.6793037,-0.17855035,2.4341772,2.482444,-0.72352296,-5.608392,-2.5330057
0,-325.7457,118.85156,25.224724,21.715904,-8.8132305,3.8431337,1.3474752,-20.70249,-2.1114674,2.2903163,-2.7696683,-7.3497534,-7.784968,-0.31163138,-3.7196825,-1.5837308,-2.7492917,-2.1748877,-0.0907625,-1.5631617,-4.5956836,-0.25333107,-2.9396987,-0.07000251,-1.6496592,0.9839826,0.8750049,1.0275793,2.3014426,2.7136014,-0.35847798,2.6210916,1.9709407,2.9982624,3.9026146,0.13572331,2.0059903,0.33117232,-0.29983702,-0.13994582
0,-208.20863,70.703156,-2.0484467,3.896452,-13.959564,-1.21256,-0.16559179,-8.713007,5.2172427,-6.5130363,-11.911074,-0.8596685,-0.816657,8.940061,16.069729,9.426521,-0.8089571,-7.96934,-10.0799,0.32171798,-0.74363196,-2.006468,-4.2965155,-2.1951022,-2.5618472,-0.6445502,-2.142464,2.808769,0.61966294,1.5146961,-0.51970166,1.4022185,4.276625,0.8230362,0.89576113,2.874925,-2.0726466,-2.454724,-1.5880412,-3.1066735
0,-246.90741,29.320028,10.196393,9.743316,-5.752845,10.864883,-1.7325985,-6.3908796,0.7699908,-2.6105535,-2.055903,-11.218415,-1.2907567,-1.8429863,8.731742,7.203674,8.982419,-2.6645267,-9.919159,-5.2642055,-1.0053127,0.644878,-4.184919,-1.291667,-2.6868386,1.4659106,-3.1401834,-6.9368343,1.6928246,2.7408824,3.5599604,0.4168607,1.306997,0.20516874,-0.5003101,0.26029179,-1.4608644,-0.8599474,-2.9939263,-4.558764
0,-337.4556,103.88097,30.397205,24.843967,6.8570337,-8.496029,-4.0027146,-2.9912329,-0.0912764,-0.629151,-2.5078578,0.18511702,-4.461776,-2.5553713,-4.8962817,0.31685486,-0.58440703,-3.8770325,-3.68967,-2.1359732,-1.0112227,2.675127,-0.51591367,-0.41985592,-2.3028586,-2.8918905,-3.4657633,-1.1007577,-2.0211873,2.6329134,5.175571,5.9812365,5.789065,8.294734,4.200666,1.0509654,-0.9371295,-1.6199332,-0.75398356,-1.0260799
0,-296.70145,89.29676,16.547405,23.296387,-1.9726437,-1.8887848,0.63808817,-4.0718746,-0.035235092,-1.6701839,-4.286494,-0.47919142,-4.60311,-10.432072,-3.4360273,-2.5115745,-8.645668,-3.1926856,-4.9622307,-0.63056135,0.6132279,0.76162183,-0.4497055,0.6066325,2.889422,7.7541327,5.3639836,0.81977916,-0.71454644,4.521025,3.227343,1.5169644,0.7553983,-0.5022348,0.2640754,0.78728455,1.0446564,1.1776501,0.1237251,0.14660427
0,-267.94327,105.68361,28.48832,25.290922,-10.32275,-12.019728,-3.9307287,-10.687782,-1.6618465,-9.68093,-4.2122965,0.6019217,-5.3381553,-2.64923,-3.62191,-7.16383,-2.1101863,-0.055779427,-3.7179887,0.19961351,-0.35058597,-1.5526377,-1.569675,-4.2232504,-2.1636627,-2.6903975,0.013639619,4.293312,1.1956884,1.9422941,0.8884693,1.6950158,-1.8377765,-1.7745981,-2.9732323,0.76799834,3.9876738,4.031473,1.5950218,1.661563
0,-248.92247,59.288826,21.96591,25.681578,-4.9108377,-9.659431,-12.337665,-5.061885,-4.792573,-2.787724,0.8965746,0.71546304,-5.273397,-5.6824827,-10.481801,-3.7493129,-5.1050353,6.074833,2.9195147,4.9828777,3.3404748,0.9281236,-0.19549344,3.8235555,5.3021936,-0.8969244,-4.8921947,-0.9972325,0.13761,0.44917864,-2.9341743,-3.635129,-1.3321815,-0.714895,3.4994287,5.2136645,3.1906896,1.3487766,-0.3145841,0.90327734
0,-270.0186,106.89199,22.20201,29.525751,-6.1042266,-14.585019,2.8971965,-16.055523,-6.5574603,1.6902906,-8.20701,-0.5144041,-0.45179513,-11.292829,3.5839689,-4.1037254,-8.882031,2.57115,-7.0063887,-1.893602,0.755576,-2.7105844,-0.13204855,-0.7393271,-2.5998378,0.89524335,-4.4649563,-1.3728884,-2.2143867,1.9165765,3.7421694,5.266451,3.1157088,4.2112346,0.31397617,2.090236,0.795356,1.5371192,0.67519796,2.116522
0,-272.27496,64.081154,19.396008,23.142567,7.6197844,-0.12162436,-9.496593,-12.836331,-5.5585523,-16.90542,3.7582664,-11.469551,-5.7821264,-1.9075607,-10.11109,-3.8511589,-2.787769,-5.518469,-5.315042,-2.9284794,-4.7666426,-4.869647,-1.4027102,-1.5121132,-4.1295986,-1.7173898,-2.4934473,-2.0609026,-2.634778,-3.6943529,-2.3289602,-3.1233559,-2.4017096,-2.218886,1.4380672,-0.14463452,-2.1350882,0.6377641,0.8730478,0.6804128
0,-269.6575,92.05435,33.017757,14.898852,-20.649593,-6.38871,-1.6566409,-9.656844,-3.47114,-1.8789783,-6.897966,3.7182357,-7.1157684,-4.920838,-1.9674724,-6.988485,-3.1382015,0.32476297,-1.8734331,0.84432507,-3.9028568,-2.3744583,-5.34697,-0.48932102,-0.95178103,5.3289824,7.3453727,10.262242,10.179436,9.210443,1.1533676,-2.335358,0.3904798,0.7306109,0.6234924,-2.955476,-2.1842782,1.1646658,1.061545,0.22946893
0,-250.88663,69.73566,20.038847,28.554993,-3.6304414,-8.428217,0.1817418,-6.1704555,-5.9187818,-6.5919075,-1.4259962,-1.4276491,-9.844062,-6.813489,-9.387187,1.3470869,5.813761,5.2045197,2.302232,-1.6947619,-2.7579594,5.5606995,3.7910132,-2.1464632,-3.9086053,1.1554929,0.97946525,-1.8736101,-1.6493272,2.4767482,5.9866514,1.318319,0.70049363,6.0309567,2.5190804,-1.6462146,0.25813138,1.2047904,1.4436313,0.2256214
0,-274.3602,75.79617,13.965424,19.76587,-1.8943503,0.3858593,-4.450991,-11.698507,4.77236,-3.9761035,-1.3753334,-0.020741515,-4.57999,-6.9336567,-12.548623,-8.306078,-8.420652,-3.4421272,1.8195623,2.4826403,5.3461537,2.7470808,1.0161519,6.403834,6.7425036,7.160597,2.4851835,-0.8563602,0.35443136,1.8619508,-1.300219,0.12688094,2.6447468,0.8396275,1.6960797,-2.0588288,-3.1126306,-1.7259206,-0.85907054,-1.0959952
0,-255.93744,90.452774,17.05585,23.995487,0.06274245,-8.701612,-5.6011987,-13.487263,-5.274346,-12.189146,-7.522053,-4.0767064,-5.397846,-2.7250586,-5.202817,-3.186533,-5.376815,-5.6219764,-4.6487856,-4.985612,-3.7194145,-0.2689472,-1.6833093,-3.3807173,-1.4507029,-7.0275054,-4.7198486,-5.1703115,-1.9119115,-3.3773603,0.11239047,-0.4496927,0.5542697,2.988107,2.4275954,0.10352168,-0.35558715,-1.8243624,-3.1832452,-1.6634759
0,-281.23608,102.08716,16.62995,10.641259,-27.484222,0.38374296,-2.810158,-6.6901155,2.541235,-9.858841,-5.726896,8.376843,-12.238269,-4.42458,-2.4216318,-2.6547747,8.480223,11.993412,4.6265063,1.953555,-6.5060234,-0.60724527,1.5489235,1.2389749,-1.4531072,-3.234935,-2.1113548,0.24669296,-3.0680645,-1.4135474,-1.7007821,0.65125227,2.3891652,2.9104447,6.8219175,3.534065,1.3447741,0.7006073,0.53584874,-1.3749499
0,-228.40865,101.42669,3.2232265,1.1849027,-21.409103,-1.9096154,5.7948613,-13.573623,-3.434645,-7.2219286,-6.386152,-2.549103,-5.111635,-3.2901998,-4.7785144,-6.5455456,-3.624016,-4.012392,-4.237194,-0.07254378,-7.079673,-0.33446765,-1.3988218,2.0568821,5.7286997,4.181417,3.9724443,5.4723516,4.0340757,3.6078854,-1.631903,0.8580663,1.6291134,0.29404065,-0.39153224,0.477593,2.053011,3.366951,-0.7343328,-1.01968
0,-342.36356,111.15289,40.74229,23.083176,-0.2636855,-0.20595056,3.311726,-4.2525835,-3.2081416,-3.5452013,-4.0352507,1.7484313,-4.9524546,-7.930218,-5.097827,-4.033521,-5.2281938,-3.2171314,-5.66954,-3.1162539,-2.1264663,-0.49858934,1.5098037,4.468043,3.7900908,3.1550333,1.7325583,-0.939865,-0.9073286,2.2120523,1.2183796,1.3261744,2.5777757,3.3931491,1.2830299,1.3808788,-1.1711226,-0.418072,-2.0642443,-3.658262
0,-286.70807,88.48045,23.850786,23.517683,-1.3423017,-5.0029807,-7.8678107,-12.622693,-0.3889093,-8.982807,-4.025109,2.427842,-3.1747563,-2.1247056,-4.4702992,-3.2188003,-4.565194,-2.9278686,-2.8653846,-3.580226,2.0013957,0.6584166,-0.23697914,3.1776998,1.5845678,3.3412516,-0.47565618,-0.8492497,-2.5839815,0.53160477,2.4992154,0.28524512,0.9548635,2.312502,3.3260193,2.8075678,0.70075625,-1.4648597,-2.3041525,-2.7290936
0,-227.60634,60.35982,10.940415,16.09834,-12.532609,-4.7572284,2.0676637,-12.935641,0.26397198,-4.0862503,-2.1481867,-7.474348,-11.721344,-7.104653,-8.683074,1.0998498,2.4190936,5.1342773,0.110743076,-0.9094783,5.030859,11.2433405,7.707877,2.1512432,-3.8104148,-0.6287241,-1.7517986,0.78922015,1.5242035,-0.53823024,0.0437632,-2.4612467,-1.325555,1.2296592,2.532765,2.2297888,0.045173965,-0.9787987,-3.410718,-0.8228428
0,-205.75604,82.33336,0.9809883,15.984803,-3.2692716,-12.382422,-9.939993,-8.685174,-2.5592523,-1.3669719,-5.374732,-2.5236444,-5.176304,-9.819705,-10.442119,-5.890292,-3.0027056,-0.5599603,-4.2598186,4.0841746,3.7099764,4.919436,9.181475,3.3736691,-2.4380448,-2.7549033,-2.9636855,2.41967,0.6252539,-0.8004388,-0.51303166,1.103936,3.1974797,2.4867146,0.78475887,0.14997534,1.2987311,-0.07408758,0.73906094,1.9382327
0,-264.8186,94.03317,-6.922513,41.23083,-23.505201,-7.4875674,-0.027602118,-13.28254,4.547708,-7.9769444,-0.86338973,0.12760095,0.6326023,0.98815644,-12.02755,-4.1337023,-11.494987,-0.76103777,-1.7032031,0.9392353,-2.0356817,5.036114,9.530298,3.438268,3.4821408,0.8520691,1.2343141,2.247127,-2.2579336,-0.56029665,-3.0033746,0.53956586,3.861597,3.0362787,0.31964272,-1.0975357,-2.1085215,-1.5675533,-3.0459552,-1.4553653
0,-258.09036,117.67768,23.23515,17.65355,-16.471407,-18.729586,-5.071417,-2.7610352,-11.615031,-1.1557289,-4.876664,3.3967984,-0.4187197,-8.435674,-1.3735564,-6.525846,-1.5495567,-3.7017708,-8.17551,-4.7988915,-5.604648,-1.6283182,1.8588969,1.9037958,-0.83764595,1.036112,-3.1888285,0.02322446,-2.538928,-2.2640932,-2.9692543,-1.8855536,0.9269174,2.7877553,4.245019,5.6257544,6.290533,5.7083,4.799308,2.0004506
0,-326.60916,103.1747,28.144936,27.129976,1.0832132,-6.93024,-1.9173237,-6.4532533,-1.4761815,0.12433943,-4.4767447,-1.4093556,-0.4105313,-4.2889524,-3.9284182,-1.485105,-3.8208058,-0.074723974,-2.5638425,-3.1226609,-0.6659302,-0.17924109,-1.8745669,1.6067666,0.70377994,-1.4448898,-1.0023397,2.7413814,4.257219,4.521491,1.5369078,-3.1016068,-3.3898346,-2.0181274,-0.4054447,-1.1902871,-0.028389603,0.34659353,1.2745057,3.4587693
0,-340.80463,101.02588,28.844055,16.42127,0.99426985,5.2563934,-3.3935504,-6.351533,-4.9171505,-8.016819,-1.6970025,-0.2024799,-7.127576,-5.927122,-2.678383,-5.5654416,1.161293,-4.2260747,-4.461477,-1.6675317,-4.8480806,-3.6562319,-2.2222319,-2.3526206,-0.35048887,3.1855178,-1.4721696,-3.241303,-2.8886042,-2.6048515,-2.133629,-1.6023201,-0.6058922,-1.3127013,-0.08650251,0.85327923,-2.3972373,-4.849181,-2.573297,-0.96462077
0,-201.66795,46.387,-10.2237215,9.603398,-17.878654,10.782807,-5.139374,-8.862147,-1.6052641,-5.035945,-4.3141193,4.122441,10.096778,11.17144,4.215633,-9.852552,-12.936401,-2.588127,-4.1809607,-2.8601902,-5.838265,-4.1347365,2.6859708,3.6085052,4.012254,8.652174,5.1411023,-0.88582355,-2.957195,4.9245853,1.8705885,-0.57042533,1.626999,-0.6200854,0.31245863,4.6560106,-0.69154704,-4.1840873,-1.2784525,-2.08163
